time	x error	y error	L0 error	L1 error	R0 error	R1 error	L eye error	R eye error
23186	0.683484	-0.202544	-0.497411	1.219883	-0.000072	0.000085	0.085903	0.061359
23188	0.688724	-0.198025	-0.495672	1.246126	-0.000071	0.000084	0.085903	0.061359
23190	0.693986	-0.193392	-0.494069	1.273304	-0.000071	0.000083	0.085903	0.061359
23192	0.699269	-0.188642	-0.492650	1.301576	-0.000070	0.000082	0.085903	0.061359
23194	0.704572	-0.183772	-0.491481	1.331143	-0.000069	0.000081	0.085903	0.061359
23196	0.709896	-0.178781	-0.490656	1.362258	-0.000068	0.000080	0.085903	0.061359
23198	0.715238	-0.173665	-0.490308	1.395257	-0.000067	0.000078	0.085903	0.061359
23200	0.720599	-0.168423	-0.490625	1.430590	-0.000066	0.000077	0.085903	0.061359
23202	0.648999	-0.170761	-0.661524	1.510665	-0.000065	0.000076	0.036816	0.036816
23204	0.651904	-0.166078	-0.673834	1.566120	-0.000064	0.000075	0.036816	0.036816
23206	0.652818	-0.161568	-0.696391	1.634117	-0.000063	0.000074	0.036816	0.036816
23208	0.653456	-0.157063	-0.729073	1.725096	-0.000063	0.000073	0.036816	0.036816
23210	0.654035	-0.152542	-0.801586	1.901100	-0.000062	0.000073	0.036816	0.036816
23212	0.654579	-0.148001	-0.791731	1.878383	-0.000061	0.000072	0.036816	0.036816
23214	0.655093	-0.143440	-0.781395	1.854500	-0.000060	0.000071	0.036816	0.036816
23216	0.655576	-0.138860	-0.770756	1.829870	-0.000059	0.000070	0.036816	0.036816
23218	0.656028	-0.134261	-0.759945	1.804792	-0.000059	0.000069	0.036816	0.036816
23220	0.656449	-0.129643	-0.749059	1.779482	-0.000058	0.000068	0.036816	0.036816
23222	0.656837	-0.125006	-0.738168	1.754093	-0.000057	0.000067	0.036816	0.036816
23224	0.657194	-0.120351	-0.727325	1.728738	-0.000056	0.000066	0.036816	0.036816
23226	0.657518	-0.115678	0.476236	1.096484	-0.000055	0.000065	0.036816	0.036816
23228	0.657809	-0.110987	0.485591	1.073322	-0.000055	0.000064	0.036816	0.036816
23230	0.658066	-0.106279	0.492585	1.053505	-0.000054	0.000064	0.036816	0.036816
23232	0.658290	-0.101553	0.497786	1.035909	-0.000053	0.000063	0.036816	0.036816
23234	0.658480	-0.096811	0.501610	1.019771	-0.000053	0.000062	0.036816	0.036816
23236	0.658635	-0.092052	0.504354	1.004591	-0.000052	0.000061	0.036816	0.036816
23238	0.658756	-0.087277	0.506236	0.990053	-0.000051	0.000060	0.036816	0.036816
23240	0.658841	-0.082486	0.507421	0.975959	-0.000051	0.000060	0.036816	0.036816
23242	0.796351	-0.130312	0.508031	0.962195	-0.000050	0.000059	0.012272	-0.024544
23244	0.800811	-0.126021	0.508162	0.948694	-0.000049	0.000058	0.012272	-0.024544
23246	0.810004	-0.123395	0.507888	0.935425	-0.000049	0.000057	0.012272	-0.024544
23248	0.819985	-0.120889	0.507271	0.922376	-0.000048	0.000057	0.012272	-0.024544
23250	0.830261	-0.118307	0.506357	0.909546	-0.000047	0.000056	0.012272	-0.024544
23252	0.840774	-0.115620	0.505187	0.896940	-0.000047	0.000055	0.012272	-0.024544
23254	0.851525	-0.112820	0.503790	0.884565	-0.000046	0.000054	0.012272	-0.024544
23256	0.862520	-0.109903	0.502193	0.872428	-0.000045	0.000054	0.012272	-0.024544
23258	0.873768	-0.106863	0.500416	0.860533	-0.000045	0.000053	0.012272	-0.024544
23260	0.885276	-0.103695	0.513107	-1.069045	-0.000044	0.000052	0.012272	-0.024544
23262	0.897055	-0.100393	0.509531	-1.076053	-0.000044	0.000052	0.012272	-0.024544
23264	0.909113	-0.096952	0.503548	-1.075818	-0.000043	0.000051	0.012272	-0.024544
23266	0.921461	-0.093364	0.496285	-1.071225	-0.000043	0.000050	0.012272	-0.024544
23268	0.934109	-0.089624	0.488413	-1.064022	-0.000042	0.000050	0.012272	-0.024544
23270	0.947069	-0.085723	0.480314	-1.055246	-0.000041	0.000049	0.012272	-0.024544
23272	0.960352	-0.081655	0.472192	-1.045505	-0.000041	0.000048	0.012272	-0.024544
23274	0.973970	-0.077412	0.464052	-1.035027	-0.000040	0.000048	0.012272	-0.024544
23276	0.987936	-0.072985	0.455887	-1.023986	-0.000040	0.000047	0.012272	-0.024544
23278	1.002263	-0.068364	0.447800	-1.012648	-0.000039	0.000046	0.012272	-0.024544
23280	1.016967	-0.063542	0.439848	-1.001173	-0.000039	0.000046	0.012272	-0.024544
23282	0.896347	-0.117373	0.432061	-0.989654	-0.000038	0.000045	-0.073631	-0.085903
23284	0.905194	-0.114903	0.424455	-0.978144	-0.000038	0.000045	-0.073631	-0.085903
23286	0.910645	-0.113911	0.417037	-0.966679	-0.000037	0.000044	-0.073631	-0.085903
23288	0.915678	-0.113137	0.409809	-0.955278	-0.000037	0.000043	-0.073631	-0.085903
23290	0.920671	-0.112421	0.402767	-0.943954	-0.000036	0.000043	-0.073631	-0.085903
23292	0.925672	-0.111745	0.395910	-0.932714	-0.000036	0.000042	-0.073631	-0.085903
23294	0.930688	-0.111108	0.389232	-0.921564	-0.000035	0.000042	-0.073631	-0.085903
23296	0.935719	-0.110511	0.382728	-0.910506	-0.000035	0.000041	-0.073631	-0.085903
23298	0.940767	-0.109956	0.376395	-0.899543	-0.000034	0.000041	-0.073631	-0.085903
23300	0.945831	-0.109444	0.370225	-0.888677	-0.000034	0.000040	-0.073631	-0.085903
23302	0.950911	-0.108977	0.364214	-0.877909	-0.000033	0.000040	-0.073631	-0.085903
23304	0.956008	-0.108558	0.358356	-0.867239	-0.000033	0.000039	-0.073631	-0.085903
23306	0.961121	-0.108187	0.352647	-0.856668	-0.000033	0.000039	-0.073631	-0.085903
23308	0.966252	-0.107867	0.347080	-0.846197	-0.000032	0.000038	-0.073631	-0.085903
23310	0.971401	-0.107600	0.341652	-0.835827	-0.000032	0.000038	-0.073631	-0.085903
23312	0.976567	-0.107387	0.336357	-0.825557	-0.000031	0.000037	-0.073631	-0.085903
23314	0.981750	-0.107230	0.331190	-0.815388	-0.000031	0.000037	-0.073631	-0.085903
23316	0.986952	-0.107131	0.326146	-0.805320	-0.000030	0.000036	-0.073631	-0.085903
23318	0.992172	-0.107093	0.321222	-0.795353	-0.000030	0.000036	-0.073631	-0.085903
23320	0.997411	-0.107116	0.316413	-0.785488	-0.000030	0.000035	-0.073631	-0.085903
23322	1.311776	-0.132614	0.311714	-0.775724	-0.000029	0.000035	-0.049087	-0.098175
23324	1.318036	-0.133744	0.307122	-0.766061	-0.000029	0.000034	-0.049087	-0.098175
23326	1.313983	-0.135897	0.302633	-0.756500	-0.000029	0.000034	-0.049087	-0.098175
23328	1.309857	-0.138296	0.298242	-0.747039	-0.000028	0.000033	-0.049087	-0.098175
23330	1.305660	-0.140867	0.293947	-0.737680	-0.000028	0.000033	-0.049087	-0.098175
23332	1.301393	-0.143622	0.289743	-0.728422	-0.000027	0.000033	-0.049087	-0.098175
23334	1.297059	-0.146590	0.285628	-0.719265	-0.000027	0.000032	-0.049087	-0.098175
23336	1.292659	-0.149804	0.281597	-0.710207	-0.000027	0.000032	-0.049087	-0.098175
23338	1.288196	-0.153300	0.277649	-0.701250	-0.000026	0.000031	-0.049087	-0.098175
23340	1.283671	-0.157118	0.273780	-0.692393	-0.000026	0.000031	-0.049087	-0.098175
23342	1.279086	-0.161303	0.269987	-0.683635	-0.000026	0.000030	-0.049087	-0.098175
23344	1.274443	-0.165904	0.266267	-0.674976	-0.000025	0.000030	-0.049087	-0.098175
23346	1.269743	-0.170977	0.262617	-0.666415	-0.000025	0.000030	-0.049087	-0.098175
23348	1.264989	-0.176586	0.259036	-0.657953	-0.000025	0.000029	-0.049087	-0.098175
23350	1.260183	-0.182802	0.255521	-0.649587	-0.000024	0.000029	-0.049087	-0.098175
23352	1.255326	-0.189707	0.252070	-0.641319	-0.000024	0.000029	-0.049087	-0.098175
23354	1.250419	-0.197396	0.248679	-0.633147	-0.000024	0.000028	-0.049087	-0.098175
23356	1.245466	-0.202603	0.245348	-0.625071	-0.000023	0.000028	-0.049087	-0.098175
23358	1.240466	-0.201696	0.242075	-0.617090	-0.000023	0.000027	-0.049087	-0.098175
23360	1.235423	-0.200798	0.238856	-0.609204	-0.000023	0.000027	-0.049087	-0.098175
23362	1.230337	-0.180813	0.235691	-0.601411	-0.000022	0.000027	-0.085903	-0.098175
23364	1.225212	-0.186644	0.232579	-0.593711	-0.000022	0.000026	-0.085903	-0.098175
23366	1.220049	-0.191711	0.229516	-0.586104	-0.000022	0.000026	-0.085903	-0.098175
23368	1.214849	-0.196920	0.226502	-0.578588	-0.000022	0.000026	-0.085903	-0.098175
23370	1.209614	-0.196459	0.223536	-0.571164	-0.000021	0.000025	-0.085903	-0.098175
23372	1.204346	-0.195619	0.220615	-0.563829	-0.000021	0.000025	-0.085903	-0.098175
23374	1.199046	-0.194788	0.217739	-0.556584	-0.000021	0.000025	-0.085903	-0.098175
23376	1.193716	-0.193965	0.214906	-0.549427	-0.000020	0.000024	-0.085903	-0.098175
23378	1.188358	-0.193151	0.212116	-0.542358	-0.000020	0.000024	-0.085903	-0.098175
23380	1.182973	-0.192344	0.209366	-0.535377	-0.000020	0.000024	-0.085903	-0.098175
23382	1.177563	-0.191544	0.206656	-0.528481	-0.000020	0.000023	-0.085903	-0.098175
23384	1.172129	-0.190751	0.203985	-0.521671	-0.000019	0.000023	-0.085903	-0.098175
23386	1.166672	-0.189965	0.201353	-0.514945	-0.000019	0.000023	-0.085903	-0.098175
23388	1.161194	-0.189185	0.198757	-0.508302	-0.000019	0.000023	-0.085903	-0.098175
23390	1.155697	-0.188411	0.196197	-0.501743	-0.000019	0.000022	-0.085903	-0.098175
23392	1.150182	-0.187642	0.193673	-0.495265	-0.000018	0.000022	-0.085903	-0.098175
23394	1.144649	-0.186879	0.191184	-0.488869	-0.000018	0.000022	-0.085903	-0.098175
23396	1.139101	-0.186121	0.188728	-0.482553	-0.000018	0.000021	-0.085903	-0.098175
23398	1.133539	-0.185367	0.186305	-0.476316	-0.000018	0.000021	-0.085903	-0.098175
23400	1.127964	-0.184617	0.183915	-0.470157	-0.000017	0.000021	-0.085903	-0.098175
23402	1.122376	-0.183871	0.181557	-0.464077	-0.000017	0.000021	-0.073631	-0.049087
23404	1.116778	-0.183129	0.179230	-0.458073	-0.000017	0.000020	-0.073631	-0.049087
23406	1.111171	-0.182390	0.176933	-0.452145	-0.000017	0.000020	-0.073631	-0.049087
23408	1.105555	-0.181654	0.174667	-0.446292	-0.000017	0.000020	-0.073631	-0.049087
23410	1.099931	-0.180921	0.172430	-0.440513	-0.000016	0.000020	-0.073631	-0.049087
23412	1.094302	-0.180190	0.170222	-0.434808	-0.000016	0.000019	-0.073631	-0.049087
23414	1.088667	-0.179460	0.168043	-0.429175	-0.000016	0.000019	-0.073631	-0.049087
23416	1.083027	-0.178733	0.165892	-0.423614	-0.000016	0.000019	-0.073631	-0.049087
23418	1.077385	-0.178008	0.163768	-0.418123	-0.000015	0.000019	-0.073631	-0.049087
23420	1.071740	-0.177283	0.161672	-0.412703	-0.000015	0.000018	-0.073631	-0.049087
23422	1.066094	-0.176560	0.159602	-0.407352	-0.000015	0.000018	-0.073631	-0.049087
23424	1.060448	-0.175838	0.157559	-0.402069	-0.000015	0.000018	-0.073631	-0.049087
23426	1.054802	-0.175116	0.155541	-0.396853	-0.000015	0.000018	-0.073631	-0.049087
23428	1.049157	-0.174395	0.153550	-0.391705	-0.000014	0.000017	-0.073631	-0.049087
23430	1.043515	-0.173674	0.151583	-0.386622	-0.000014	0.000017	-0.073631	-0.049087
23432	1.037875	-0.172954	0.149641	-0.381604	-0.000014	0.000017	-0.073631	-0.049087
23434	1.032240	-0.172233	0.147724	-0.376651	-0.000014	0.000017	-0.073631	-0.049087
23436	1.026609	-0.171512	0.145831	-0.371761	-0.000014	0.000016	-0.073631	-0.049087
23438	1.020983	-0.170791	0.143962	-0.366934	-0.000014	0.000016	-0.073631	-0.049087
23440	1.015364	-0.170070	0.142116	-0.362169	-0.000013	0.000016	-0.073631	-0.049087
23442	1.009751	-0.169348	0.140294	-0.357465	-0.000013	0.000016	-0.061359	-0.036816
23444	1.004146	-0.168625	0.138495	-0.352821	-0.000013	0.000016	-0.061359	-0.036816
23446	0.998550	-0.167902	0.136718	-0.348237	-0.000013	0.000015	-0.061359	-0.036816
23448	0.992962	-0.167178	0.134963	-0.343712	-0.000013	0.000015	-0.061359	-0.036816
23450	0.987383	-0.166453	0.133231	-0.339246	-0.000012	0.000015	-0.061359	-0.036816
23452	0.981815	-0.165727	0.131520	-0.334837	-0.000012	0.000015	-0.061359	-0.036816
23454	0.976258	-0.165000	0.129831	-0.330484	-0.000012	0.000015	-0.061359	-0.036816
23456	0.969750	-0.164273	0.128164	-0.326188	-0.000012	0.000014	-0.061359	-0.036816
23458	0.960271	-0.163544	0.126517	-0.321947	-0.000012	0.000014	-0.061359	-0.036816
23460	0.950933	-0.162814	0.124891	-0.317761	-0.000012	0.000014	-0.061359	-0.036816
23462	0.941733	-0.162083	0.123285	-0.313629	-0.000012	0.000014	-0.061359	-0.036816
23464	0.932667	-0.161351	0.121699	-0.309550	-0.000011	0.000014	-0.061359	-0.036816
23466	0.923732	-0.160619	0.120134	-0.305523	-0.000011	0.000014	-0.061359	-0.036816
23468	0.914924	-0.159886	0.118588	-0.301549	-0.000011	0.000013	-0.061359	-0.036816
23470	0.906242	-0.159152	0.117062	-0.297626	-0.000011	0.000013	-0.061359	-0.036816
23472	0.897681	-0.158417	0.115555	-0.293753	-0.000011	0.000013	-0.061359	-0.036816
23474	0.889239	-0.157682	0.114067	-0.289931	-0.000011	0.000013	-0.061359	-0.036816
23476	0.880913	-0.156946	0.112597	-0.286158	-0.000011	0.000013	-0.061359	-0.036816
23478	0.872700	-0.156209	0.111147	-0.282433	-0.000010	0.000012	-0.061359	-0.036816
23480	0.864599	-0.155473	0.109714	-0.278757	-0.000010	0.000012	-0.061359	-0.036816
23482	0.748174	-0.154736	0.108300	-0.275128	-0.000010	0.000012	-0.085903	-0.036816
23484	0.739573	-0.153999	0.106903	-0.271547	0.063101	-0.003349	-0.085903	-0.036816
23486	0.728545	-0.153265	0.105525	-0.268011	0.082805	-0.023370	-0.085903	-0.036816
23488	0.717463	-0.152532	0.104163	-0.264522	0.101863	-0.043416	-0.085903	-0.036816
23490	0.706607	-0.151802	0.102819	-0.261077	0.120309	-0.063439	-0.085903	-0.036816
23492	0.696001	-0.151073	0.101492	-0.257677	0.138178	-0.083401	-0.085903	-0.036816
23494	0.685641	-0.150346	0.100182	-0.254321	0.155506	-0.103277	-0.085903	-0.036816
23496	0.675517	-0.149621	0.098888	-0.251009	0.172329	-0.123045	-0.085903	-0.036816
23498	0.665620	-0.148899	0.097611	-0.247739	0.188684	-0.142692	-0.085903	-0.036816
23500	0.655943	-0.148178	0.096350	-0.244512	0.204605	-0.162207	-0.085903	-0.036816
23502	0.646478	-0.147459	0.095105	-0.241326	0.220127	-0.181584	-0.085903	-0.036816
23504	0.637216	-0.146743	0.093876	-0.238182	0.235281	-0.200818	-0.085903	-0.036816
23506	0.628151	-0.146029	0.092663	-0.235078	0.250098	-0.219906	-0.085903	-0.036816
23508	0.619276	-0.145317	0.091465	-0.232015	0.264610	-0.238847	-0.085903	-0.036816
23510	0.610584	-0.144608	0.090282	-0.228992	0.278844	-0.257639	-0.085903	-0.036816
23512	0.602070	-0.143900	0.089114	-0.226007	0.292828	-0.276283	-0.085903	-0.036816
23514	0.593726	-0.143196	0.087961	-0.223061	0.306590	-0.294781	-0.085903	-0.036816
23516	0.585548	-0.142493	0.086823	-0.220154	0.320156	-0.313118	-0.085903	-0.036816
